user_id,friends
979,"[897, 8005, 702, 4169, 84, 1078, 1792, 1682, 847, 2773, 3939, 1539, 1563, 80, 2764, 7916, 6870, 22, 4716, 4146, 606, 6983, 6448, 1996, 2713, 2809, 6135, 3684, 1025, 1045, 866, 353, 1793, 6006, 6781, 5359, 547, 7925, 5906, 3177, 2567, 6057, 5930, 6845, 5782, 234, 1732, 3092, 762, 2591, 954, 3009, 7807, 1225, 6861, 785, 7649, 4411, 7819, 3352, 3079, 7400, 7101, 7879, 2548, 588, 6465, 6154]"
501,"[915, 3761, 8005, 847, 732, 4592, 447, 3069, 1318, 5411, 3684, 15, 2227, 410, 281, 3088, 411, 5282, 5769, 985, 5193, 702, 6004, 2477, 7276, 490, 4953, 897, 7525]"
642,"[2220, 604, 3367, 1540, 8169, 3243, 2430, 140, 2704, 5475, 6494, 2251, 1777, 1244, 6853, 318, 772, 5015, 462, 1010, 716, 7704, 1187, 435, 2386, 2537, 4930, 3261, 3822, 4079, 538, 1153, 2991, 1241, 230, 2495, 6265, 671, 5777, 440, 2373, 885, 1868, 5627, 975, 1517, 1975, 4337, 109, 419, 5518, 5427, 8222, 2370, 5914, 6651, 1023, 900, 980, 567, 4969]"
6158,"[7879, 1612, 1162, 7867, 897, 3712, 2073, 3919, 1031, 583, 977, 7221, 4488, 1263, 5216, 2864, 6451, 4610, 3611, 8005, 5900, 6869, 4244, 4002, 203, 1848, 4832, 7453, 908, 3356, 3186, 198, 8169, 2713, 1842, 4791]"
359,"[7879, 4594, 3927, 897, 1037, 866, 245, 2330, 5769, 2809, 3092, 7525, 80, 198, 2043, 588, 6228, 2548]"
2819,"[1031, 5630, 4946, 8122, 7221, 5568, 8233, 5767, 6845, 5552, 4472, 3952, 897, 7759, 740, 4879, 3157, 1470, 1113, 2043, 4407, 3802, 402, 7276, 1271, 6213, 5539, 3181, 3825, 5571, 1266, 79, 3367, 2421, 5417, 2435, 587, 6103, 6774, 7957, 7453, 3352, 3646, 4659, 5347, 1616, 1759, 7298, 2487, 6940, 7396, 2713, 2609, 4245, 8247, 6973, 1857, 2676]"
4065,"[6940, 2703, 1842, 8005, 84, 5489, 6869, 1745, 1061, 6207, 1612, 1848, 7879, 583, 3147, 6598]"
4946,"[3568, 3054, 3611, 4301, 8233, 6637, 2819, 6407, 1031, 2577, 7514, 4962, 7092, 7453, 1616, 5568, 740, 1400, 5858, 1113, 6228, 4766, 1577, 4103, 1002, 3352, 5972, 7298, 3684, 1266, 2531, 6066, 2043, 4356, 2313, 6953, 7276, 2579, 5417, 7849, 668, 1718, 75, 1527, 3669, 8102, 3934, 331, 301, 6300, 6831, 3139, 4244, 3650, 3504, 4594, 5630, 7674, 5749, 3367, 7902, 897, 5571, 8247, 7807, 977, 1549, 4706, 7451, 8053, 6845, 6973, 3903, 7450, 4101, 7322, 2421]"
661,"[702, 3690, 1524, 1322, 4488, 4649, 919, 1762, 897, 977, 97, 3969, 7298, 3949, 1225, 4993, 1912, 6870, 1120, 866, 7276, 7101, 4138, 4195, 3976, 5290, 7256, 1610, 2969, 6378, 3177, 1449, 1646, 6845, 5362, 8071, 7819, 5250, 7525, 2764, 7807, 8137, 6733, 5020, 8005, 4878, 5398, 410, 6244, 1072, 5630, 5282, 1996, 5688, 789, 3009, 1876, 143, 6619]"
619,"[436, 8107]"
2057,"[937, 2691, 198, 1713, 3094, 847, 327, 761, 4640, 1035, 3361, 3939, 3375, 4939, 1912, 394, 1674, 1835, 484, 1263, 3969, 1322, 1143, 3955, 1198, 752, 5193, 1814, 7867, 1278, 798, 4672, 386, 2703, 666, 4723, 3342, 4530, 5706, 6440, 948, 1456, 6869, 411, 2812, 7387, 829, 3210, 1796, 5576, 6448, 3120, 4716, 2778, 4993, 5125, 377, 7807, 3668, 80, 664, 3682, 1762, 3684, 1569, 158, 5622, 472, 836, 3069, 4195, 4563, 428, 3875, 6919, 328, 380, 3088, 7146, 3325, 6776, 3626, 2762, 1064, 2203, 3834, 5320, 6553, 5345, 531, 15, 3671, 1220, 6758, 2043, 785, 390, 4500, 926, 2055, 7879, 6567, 1078, 1426, 4581, 8083, 3297, 5629, 8105, 110, 897, 2311, 1793]"
1419,"[2763, 4532, 3822, 5858, 3947, 7092, 1446, 496, 4929, 1346, 5749, 3152, 8005, 3432, 6875, 8184, 107, 980, 5559, 146, 6544, 4244, 2195, 8169, 3928, 7298, 1842, 6311, 1713, 834, 215, 1511, 7209, 2086, 4407, 2537, 3763, 462, 6853, 959, 3934, 197, 375, 6953, 390, 24, 2018, 440, 2272, 4962, 6640, 7704, 225, 7396, 2554, 151, 74, 4336, 1154, 5539, 254, 1616, 7958, 5343, 3137, 8122, 8015, 403, 5034, 6315, 3994, 1537, 5083, 1266, 1540, 3684, 6799, 49, 6091, 4706, 7240, 4195, 7674, 7833, 3504, 1809, 6300, 4002, 2532, 3926, 7646, 1719, 5104, 791, 5945, 6974, 7453, 234, 2559, 8045, 8107, 5013, 8203, 5065, 1031, 8233, 198, 7286, 3352, 427, 80, 3268, 719, 6784, 3975, 2899, 7993, 2735, 3064, 6693, 7977, 2452, 5630, 897, 2377, 2421, 4730, 2030, 2229, 6586, 7559, 6481, 6845, 7213, 7514, 1641, 983, 4356, 1857, 2181, 3827, 7021, 6465, 6288, 8134, 5789, 5537, 3488, 1250, 3903, 7035, 405]"
296,"[3899, 2452, 1682, 3079, 1783, 1745, 977, 6940, 3256, 8005, 847, 897, 4297, 3919, 737, 1162, 3939, 5141, 3549, 2983, 1995, 6776, 5974, 3088, 3636, 1225, 7496, 3442, 7879, 6156, 6448, 2689, 7916, 3712, 6955, 7514, 353, 399, 6228, 234, 610, 6781, 4807, 490, 6758]"
2778,"[2572, 4107, 1676, 4020, 7879, 3950, 4087, 2300, 4218, 928, 6776, 80, 4078, 535, 3969, 447, 536, 977, 3856, 1539, 3899, 3636, 1820, 7221, 6343, 8005, 3919, 4310, 919, 181, 1220, 2227, 4548, 1327, 3538, 6440, 2600, 3094, 6869, 2169, 3668, 6445, 1278, 410, 705, 897, 3712, 2057, 3069, 1318, 3939, 847]"
3556,"[3337, 74, 1772, 2738, 2272, 1145, 3259, 7183, 539, 7051, 685, 551, 4345, 483, 3420, 1598, 470, 1446, 3400, 3568, 412, 6315, 1681, 1327, 7102, 4066, 526, 263, 1149, 690, 7545, 7411, 2332, 924, 24, 4118, 6872, 1129, 3143, 4327, 3479]"
2022,"[5522, 3669, 1214, 301, 5505, 4942, 4327, 6845, 2377, 3139, 7215, 897, 6091, 5003, 7450, 6169, 170]"
353,"[2293, 390, 3707, 3234, 80, 1676, 1906, 6758, 370, 4759, 8005, 535, 425, 6869, 2910, 3712, 7879, 490, 1279, 702, 926, 664, 7916, 897, 768, 2925, 3232, 110, 5552, 5083, 5282, 5125, 1225, 6781, 2600, 3668, 6850, 6670, 2424, 1563, 2809, 4472, 340, 2074, 3505, 2815, 847, 87, 7240, 623, 5337, 798, 6845, 1995, 1367, 7276, 6645, 1072, 705, 2691, 6776, 3682, 168, 4739, 5658, 1962, 2089, 3673, 5529, 1198, 979, 2320, 592, 4767, 866, 5041, 245, 234, 7867, 2713, 7101, 2390, 4807, 5617, 7770, 7033, 179, 7807, 7526, 863, 5906, 5359, 1139, 6057, 2689, 6008, 258, 7227, 1857, 4050, 5250, 1646, 3620, 2172, 3009, 2591, 7250, 5362, 2497, 1793, 4891, 1078, 4548, 7496, 1720, 1912, 3684, 3616, 1713, 1285, 1818, 5187, 4069, 6448, 1025, 4169, 472, 7819, 6333, 6940, 1610, 410, 7426, 296, 4677, 587, 4195, 6006, 6966, 785, 7400, 545, 588, 3664, 3876, 5896, 6106, 119, 4744, 7525, 536, 6154, 3650, 3297, 5217]"
5142,"[2704, 1540, 6853, 462, 1975, 2386, 5742, 3298, 8169, 2464, 2430, 1724, 7362, 177, 7034, 2495, 1355, 5427, 5559, 885]"
724,[6940]
4033,"[386, 4309, 2821, 1820, 1369, 2183, 1061, 8005, 1539, 3069, 2173, 977, 3848, 3039, 496, 65, 4462, 55, 84, 285, 6776, 1842, 198, 2452, 3712, 570, 1745, 4069, 7879, 3460, 1713, 6869, 2330, 80, 148, 3188, 3816, 4953, 761, 1064, 847, 4058, 670, 4149, 7227, 7867, 3467, 3199, 7924, 12, 587, 1220, 3464, 1323, 1676, 892, 2703, 5913, 545, 735, 1060, 3636, 897, 2114, 4878, 4203, 6477]"
1236,"[1328, 629, 91, 4040, 727, 1570, 5561, 2086, 2501, 4490, 2641, 2478, 4091, 2491, 1312, 334, 2053, 1511, 1704, 3250, 1691, 5279, 3352, 2699, 2015, 2581, 730, 1452, 1616, 6781, 3782, 7013, 5010, 6834, 2287, 1186, 6739, 1374, 235, 778, 511, 5786, 309, 3943, 2554]"
3005,"[198, 73, 1139, 3256, 5630, 1701, 110, 7276, 7228]"
4579,"[740, 4878, 1783, 189, 3227, 1842, 8005, 861]"
5749,"[7298, 4786, 7396, 977, 3922, 7453, 3030, 7545, 3352, 1419, 6004, 3054, 7221, 444, 5630, 5568, 4345, 8005, 4953, 3955, 6730, 2559, 5559, 3400, 110, 1266, 2687, 4279, 957, 49, 1540, 3367, 3139, 375, 4706, 4356, 7276, 3137, 3684, 4336, 5537, 303, 8107, 4946, 4982, 2272, 5282, 6853, 1271, 3504, 587, 6776, 8169, 6845, 399, 5571, 6953, 1616, 3440, 629, 1031, 7556, 2652, 6637, 1346, 897, 7553, 7992, 2651, 5417, 2421, 3903, 6300]"
3270,"[6869, 5568, 6940, 757, 1842, 3611, 1446, 1047, 6049, 4500, 977, 4345, 7453, 5630, 4195, 1610, 737, 8169, 897, 8122, 7221, 1616, 3684, 2060, 2043]"
6711,"[1446, 24, 483, 2896, 4118, 4345, 7183, 1129, 3337, 1946, 1288, 2202, 470, 2031, 3582, 1772, 1145, 7545, 988, 2738, 74, 938, 720, 304, 115, 7102, 8002, 6315, 3568, 6666, 3420, 551, 733, 2451, 1156, 3044, 1470, 2623, 7462, 5970, 6881, 6700, 6174, 8107, 7411, 4356, 2272, 2511, 4147, 3038, 1075, 6760, 539, 5083, 382, 7944, 454, 6962, 946, 5537, 1380, 3328, 1598, 263]"
5273,"[6853, 885, 1244]"
2929,"[2577, 74, 453, 5083, 7453, 7298, 7545, 229, 740, 6379, 5630, 8184, 7560, 6869, 4035, 4144, 8053, 7595, 5568, 8005, 6845, 5539, 3055, 5440, 1151, 897]"
3480,"[86, 1226, 2580, 2195, 1570, 2086, 6147, 2575, 1952, 3149, 5786, 2699, 6601, 629, 5389]"
3352,"[1110, 123, 1263, 5372, 6953, 2819, 1493, 6853, 551, 2114, 5343, 1842, 4356, 4058, 2181, 5749, 977, 8015, 3934, 6637, 8113, 5568, 452, 7453, 1279, 2427, 4407, 4493, 1215, 4235, 1266, 6544, 5820, 375, 1939, 229, 1098, 258, 4953, 1759, 1616, 7315, 74, 405, 7338, 2948, 1828, 3169, 5537, 2126, 5571, 3420, 4942, 1236, 7713, 6831, 2304, 114, 1101, 1131, 4381, 5034, 3684, 4946, 2687, 3504, 2988, 2646, 7674, 6857, 4706, 242, 3669, 6869, 2842, 3614, 1173, 3139, 1665, 8107, 32, 2676, 6432, 871, 4979, 6397, 8181, 2660, 1113, 1537, 113, 1540, 6784, 5763, 2802, 4527, 2080, 4034, 69, 63, 6940, 5417, 5745, 2531, 720, 5136, 2313, 4622, 592, 99, 158, 1857, 7607, 6725, 3138, 8196, 7718, 4962, 2841, 4345, 5195, 2986, 6164, 3626, 7287, 5552, 6856, 7181, 7209, 3771, 6845, 1539, 2222, 6484, 6850, 7652, 6244, 7021, 75, 3177, 8122, 1419, 5559, 7450, 1621, 8067, 5453, 1151, 3015, 5460, 5858, 4766, 4101, 2611, 1586, 1453, 225, 358, 3946, 5410, 4945, 5789, 6501, 5635, 301, 7759, 80, 4605, 7298, 5788, 5522, 7957, 5322, 8184, 629, 1718, 7124, 264, 6730, 739, 5765, 5083, 7549, 526, 8169, 1658, 4336, 1112, 49, 3367, 1249, 6389, 3440, 2272, 4812, 6693, 7092, 979, 7662, 2396, 4411, 1908, 587, 5900, 892, 7042, 4162, 3248, 3160, 4018, 7553, 2102, 4380, 2710, 4475, 282, 4408, 8247, 7276, 5530, 5529, 510, 897, 410, 207, 8005, 6700, 1002, 5658, 5698, 2925, 2757, 3377, 5265, 2421, 2469, 2875, 4746, 3975, 8185, 7020, 8276, 8053, 6300, 6448, 6129, 1912, 7326, 1887, 6106, 6973, 3124, 4514, 5309, 767, 7286, 6516, 7085, 2631, 484, 4230, 1577, 1845, 7776, 992, 3903, 6201, 3746, 7824, 7240, 4869, 916, 2321, 6064, 34, 340, 5126, 2072]"
1293,"[1282, 1263, 198, 583, 2577, 2331, 410, 1140, 3079, 2452, 6640, 849, 7453, 4462, 1563, 8021, 6798, 3177, 1612, 8005, 4637, 5607, 897, 6154]"
1149,"[2738, 375, 1634, 767, 74, 7183, 3556, 483, 2992, 5603, 7545, 5195, 4900, 1880, 1110, 236, 2196, 1572, 1693, 753, 1171, 32, 6202, 4493, 6712, 654, 154, 3669, 1276, 5640, 8113, 1299, 899]"
3038,"[4345, 74, 1380, 7183, 1947, 470, 24, 2272, 6711, 1368, 1156, 454, 3400, 7102, 946, 2759, 3337, 6962, 539]"
1029,"[4532, 897, 1933, 525, 4370, 1097, 2398, 2726, 31, 6105, 412, 1136, 5803, 5945, 74, 1156, 2623, 4485, 1586, 1442, 1133, 877, 2647, 3516, 2272, 246, 1362, 5428, 6845, 946, 77, 7411, 6044, 137, 852, 34, 120, 67, 3348, 3294, 4622, 24, 3209, 5588, 3909, 6544, 404, 5807, 941, 5820, 7146, 418, 2774, 5241, 1692, 2043, 4434, 6358, 3024, 4083, 3614, 3249, 118, 1268, 4404, 3400, 7759, 7958, 335, 1365, 4598, 5484, 937, 6738, 5296, 775, 729, 3283, 410, 3438, 1379, 5984, 2957, 3336, 6129, 7545, 5630, 663, 3592, 351, 720, 1329, 3917, 764, 5694, 3628, 956, 1947, 3318, 457, 3142, 4917, 6652, 144, 4275, 1537, 938, 2205, 8122, 5430, 1882, 4766, 3364, 2639, 3125, 5974, 1381, 7477, 5453, 8184, 4345, 4393, 1616, 3240, 2442, 3992, 8015, 5568, 375, 2842, 911, 4729, 3684, 2748, 6801, 2206, 1466, 1990, 5029, 2534, 116, 2143, 539, 4072, 1027, 3495, 4356, 7678, 1368, 7102, 444, 4896, 830, 4010, 6785, 5447, 971, 8008, 6459, 319, 3831, 1759, 6853, 115, 4234, 4066, 7209, 6288, 4108, 4347, 739, 699, 6228, 8242, 51, 675, 5613, 3377, 3843, 7824, 187, 272, 5417, 6613, 2786, 2531, 7513, 497, 2561, 49, 3078, 251, 79, 3181, 5150, 5704, 592, 7704, 208, 88, 2421, 7240, 6760, 6501, 5472]"
1301,"[1466, 49, 6747, 3336, 6608, 5726, 7897, 116, 4041, 3784, 5296, 7762]"
3871,"[2869, 2521, 4269]"
1000,"[583, 198, 80, 1842, 7453, 6940, 1612, 897]"
30,"[2102, 7034, 870, 2531, 6853, 5340, 1846, 716, 6730, 4235, 7916, 177, 7751, 2345, 3367, 7061, 6012, 1500, 629, 2430, 4706, 5601, 6333, 7947]"
5331,"[92, 2221, 1759, 2746, 4306, 2690, 3445, 727]"
4650,"[7286, 5596, 7450]"
2418,"[107, 283, 2350, 2081, 5333, 4179, 791, 2116, 4622, 3458, 3693, 325, 1669, 635, 841, 614, 683, 1599, 209, 8107, 1099, 712, 6432, 959, 1154, 403, 855, 796, 1898, 157]"
2553,"[4678, 49, 3523, 5127, 739, 4532, 6747, 3318, 5271, 3336, 2468, 4609, 4917, 3125, 1692, 2878, 3641, 463, 3909, 1539, 3511, 1480, 1351, 1658, 4072, 1136, 418, 2103, 1586, 1381, 5296, 169, 2842, 1537, 7477, 3181, 6288, 4790, 1406, 1981, 2486, 222, 6469, 860, 3364, 2639, 5417, 5515, 2843, 1313, 3520, 7762, 4404, 2582, 1466, 2834, 116, 4393, 5199, 827, 5726, 1862]"
1499,"[2452, 7867, 3133, 4832, 7453, 6036, 3147, 3671, 1811, 258, 1609, 769, 80, 1633, 679, 6940, 354, 496, 4562, 1037, 4002, 2417, 6451, 2901, 198, 897]"
1015,"[1641, 2315, 3688, 2872, 146, 106, 5189, 1257, 427, 6653, 5147, 5175, 3474, 5295, 719, 405, 3649, 2735, 2068, 5163, 6226, 3175, 237]"
5487,"[4141, 1333, 1276, 2048, 375, 32, 2522, 2181, 3938, 5305, 1418, 1693, 54]"
4807,"[80, 1745, 496, 968, 4309, 3552, 5320, 5125, 977, 1842, 3671, 3899, 1609, 561, 2689, 8005, 6776, 3429, 7879, 296, 377, 2452, 7453, 6940, 531, 1327, 1225, 4405, 866, 5976, 2713, 620, 353, 1889, 7867, 1158, 1783, 908, 5282, 1713, 897, 785, 6103]"
6940,"[4069, 928, 2629, 2565, 5270, 897, 1322, 2552, 198, 101, 5828, 2348, 496, 2308, 6274, 8233, 1745, 1597, 6004, 73, 2114, 1716, 847, 5522, 2330, 380, 2923, 193, 3256, 2049, 1644, 1720, 1713, 787, 3017, 4309, 5488, 2997, 187, 6098, 377, 65, 5913, 2828, 4820, 4158, 5874, 370, 1000, 4777, 3199, 1499, 6501, 4020, 3856, 3552, 4078, 5489, 6845, 2065, 2730, 5818, 1633, 1742, 1963, 4354, 4112, 2689, 6011, 3705, 80, 2910, 5371, 6036, 2624, 3719, 5965, 1676, 55, 7, 3819, 6049, 6037, 4367, 258, 5480, 285, 4467, 1026, 1323, 724, 4608, 2940, 858, 1, 6052, 1948, 7763, 84, 2572, 1957, 1369, 1732, 606, 7209, 1005, 3707, 5125, 7879, 2052, 3446, 1104, 4244, 3126, 1842, 1037, 7453, 4610, 1086, 1128, 2452, 148, 5539, 1278, 296, 4807, 1158, 3848, 165, 6640, 1042, 3734, 4854, 4218, 3680, 6869, 2046, 2648, 920, 977, 4222, 3758, 2531, 7208, 5816, 82, 4736, 2611, 469, 5403, 153, 216, 3899, 2673, 2233, 2773, 5945, 598, 3470, 1783, 987, 390, 5619, 6594, 1098, 768, 737, 4297, 5750, 3069, 3763, 3918, 6861, 898, 1782, 181, 3929, 3325, 1090, 601, 3684, 2162, 3413, 27, 1645, 89, 3356, 340, 4123, 1912, 3990, 1168, 3188, 7276, 892, 2261, 1022, 1398, 4740, 1314, 5526, 5769, 1296, 5231, 1671, 2564, 1835, 592, 4640, 5034, 4340, 1581, 1281, 1303, 60, 4014, 2978, 670, 4195, 420, 1139, 6785, 3437, 4262, 5568, 4683, 4406, 6553, 6448, 2815, 1717, 110, 4125, 6185, 2321, 4279, 5537, 3505, 5941, 3027, 4008, 1329, 3367, 2071, 5495, 4767, 5346, 7400, 1198, 3088, 4356, 4489, 4243, 5311, 2757, 4548, 5846, 1449, 4460, 948, 4765, 3545, 3551, 2244, 4726, 4877, 7315, 5794, 232, 5616, 1855, 6208, 1701, 6700, 208, 97, 6156, 3180, 1285, 2519, 2380, 3352, 7076, 2990, 247, 3710, 7613, 7170, 6587, 1922, 7717, 2601, 410, 4517, 3535, 6577, 5767, 575, 3875, 1085, 1989, 5948, 6224, 479, 264, 1895, 342, 5658, 5126, 545, 547, 6435, 3266, 329, 2080, 5291, 6916, 2566, 7301, 6296, 5580, 6529, 5706, 5883, 7121, 6900, 4834, 3951, 6726, 7385, 1624, 5958, 2207, 7101, 5223, 3698, 6300, 6758, 3464, 1857, 2655, 7234, 5912, 5234, 1762, 7330, 353, 6602, 5145, 7601, 7870, 7181, 1196, 8005, 7339, 3120, 3992, 1386, 7139, 4478, 5571, 2500, 2579, 4766, 4739, 3762, 3375, 4832, 300, 7867, 4681, 2043, 7852, 3039, 1160, 128, 1609, 8011, 5900, 4782, 2819, 1219, 769, 7692, 3460, 1706, 277, 234, 1444, 7516, 2434, 4065, 5095, 490, 2153, 2949, 6750, 6548, 3976, 6100, 3771, 6961, 362, 308, 3876, 4801, 5569, 3973, 704, 8184, 6154, 2780, 4554, 2683, 4694, 4001, 6779, 588, 5337, 4437, 2000, 3270, 844, 3477, 1866, 4000, 6440, 423, 1239, 3011, 1628, 1577, 455, 7807, 2328, 2176, 565, 735, 5437, 785, 2113, 5233, 761, 864, 6228, 4644, 2441, 4856, 2293, 536, 2507, 7280, 6610, 6850, 1910, 6173, 7572, 219, 6883, 442, 503, 3442, 5213, 2881, 6027, 3007, 95, 6483, 276, 7525, 6516, 7332, 2884, 7542, 1413, 4060, 2470, 929, 3541, 6043, 2235, 6103, 3664, 4211, 5988, 648, 6867, 5617, 7691, 1112, 2250, 6393, 894, 1687, 113, 6697, 6182, 6188, 5347, 6378, 1243, 668, 4884, 3886, 7040, 1072, 3745, 7434, 3469, 6129, 6244, 1028, 4196, 4294, 7580, 6966, 7144, 1793, 8148, 6791, 862, 2167, 98, 8133, 6813, 5080, 7345, 6567, 7900, 3014, 4662, 3398, 7087, 5789, 4209]"
2938,"[994, 5933, 5066, 6832, 4034, 1560, 4810, 4246, 7709, 7349, 3832, 526, 4110, 4585, 7411, 2371, 2332, 5883, 2000, 6657, 7445, 2187, 8008, 7833, 1475, 382, 1048, 911, 1380, 5879, 2377, 1623, 7102, 4009, 7608, 2904, 76]"
2245,"[2531, 1031, 3273, 3100, 324, 1368, 1616, 1380, 897, 6962, 7102, 5418, 2202, 5417, 8053, 6326, 24, 5858, 6845, 5568, 2272, 3018]"
3359,"[2575, 2050, 1483, 2086, 2645, 629, 334, 2900, 3548, 6699, 1014, 1452, 1958, 5417, 1571, 1786, 3625, 5052, 4408]"
5157,"[1303, 4891, 1783, 1032, 1140, 545, 897, 2416, 2382, 3411, 1279, 7916, 270, 2713, 2978, 2815, 3684, 2629, 386, 119, 1676, 2809, 5983, 6309, 536, 1067]"
80,"[1323, 1612, 2778, 5125, 3054, 3707, 181, 2596, 3446, 1494, 341, 1318, 981, 7879, 6036, 908, 6052, 5798, 2600, 3870, 2521, 55, 6451, 5818, 1031, 3199, 679, 1676, 1220, 3969, 1417, 5539, 2441, 6809, 5948, 2716, 1369, 5187, 474, 3069, 377, 740, 2232, 1219, 2594, 277, 4791, 298, 920, 2330, 82, 7471, 7405, 3761, 1811, 2456, 1035, 386, 1569, 7867, 568, 7092, 3375, 4000, 1218, 606, 4694, 4532, 4022, 1128, 704, 7453, 1042, 897, 3017, 4983, 1061, 4309, 7478, 3573, 6640, 4722, 6135, 3973, 832, 1732, 4608, 8, 3126, 1602, 6750, 7, 7571, 370, 2655, 407, 4128, 6869, 285, 1672, 5919, 4631, 3568, 4622, 2203, 4078, 390, 17, 3671, 293, 4854, 915, 3919, 1757, 447, 1958, 1991, 7396, 6776, 3039, 2978, 97, 1278, 2764, 3238, 1158, 4472, 759, 1419, 399, 1869, 2087, 4158, 545, 216, 2227, 4310, 6397, 6298, 5576, 4832, 3754, 3580, 6049, 7221, 5592, 5488, 496, 1820, 583, 531, 1078, 3763, 353, 6168, 3460, 2153, 3429, 7298, 6940, 1644, 3939, 698, 5193, 3579, 4033, 5320, 3147, 536, 153, 1713, 521, 535, 12, 570, 411, 5223, 1104, 1842, 1527, 4488, 737, 5486, 1613, 1563, 4522, 1037, 7545, 3630, 5900, 7301, 4002, 1109, 3705, 1609, 2648, 3067, 4727, 5828, 198, 8005, 1682, 2629, 1564, 4089, 1471, 8233, 1064, 937, 2293, 1720, 979, 193, 4594, 2108, 5855, 1127, 3370, 1948, 2233, 968, 1520, 6211, 892, 2554, 4188, 4407, 6398, 4058, 2172, 2114, 6486, 7026, 1198, 847, 5282, 72, 956, 6055, 3836, 490, 2662, 7849, 6445, 609, 2730, 110, 705, 4767, 4726, 3088, 6758, 202, 757, 752, 152, 2074, 5658, 1229, 3950, 1814, 431, 3949, 2170, 8080, 669, 3762, 3380, 4052, 3094, 253, 6457, 2691, 3848, 7916, 6440, 5541, 4993, 1322, 5867, 1539, 7227, 1835, 2940, 1067, 6274, 166, 1804, 1855, 4977, 1633, 4297, 2923, 926, 2548, 5346, 6850, 1022, 245, 1060, 6845, 6448, 4548, 2713, 3728, 7998, 866, 7033, 1844, 4538, 3694, 8021, 2057, 1085, 4177, 1225, 3133, 414, 5398, 438, 8122, 3346, 7256, 948, 3505, 1912, 1762, 5617, 670, 5769, 4629, 5630, 5347, 6798, 1143, 1962, 3815, 5501, 5034, 1025, 6378, 2823, 1996, 1982, 4356, 3669, 4633, 2043, 844, 7613, 5568, 281, 4805, 4100, 5774, 863, 2424, 7276, 7544, 3177, 4679, 1395, 930, 340, 290, 7770, 2207, 1540, 2307, 5529, 1216, 6081, 4004, 4895, 1271, 2591, 2689, 5649, 2471, 234, 3886, 5053, 5906, 592, 571, 610, 3239, 5113, 6006, 4487, 5988, 4437, 2403, 3049, 3297, 2956, 6723, 2492, 7402, 5240, 4195, 1801, 4671, 7231, 4222, 1857, 6670, 2092, 11, 588, 1317, 5644, 1437, 6101, 7496, 7807, 6057, 8162, 6811, 1793, 6955, 3092, 428, 1028, 1834, 3904, 195, 6300, 6619, 6595, 7040, 5591, 3834, 5380, 587, 2433, 3352, 761, 1456, 6154, 2685, 1553, 3369, 801, 469, 73, 5874, 7250, 1, 7387, 3411, 1876, 4658, 1701, 2497, 2052, 768, 1001, 3684, 380, 1646, 2531, 5986, 4777, 2115, 1196, 2951, 1263, 3819, 258, 1625, 6230, 4744, 1916, 2416, 8163, 7971, 3234, 919, 3730, 6244, 1848, 2815, 3621, 2176, 410, 4406, 2910, 742, 1745, 547, 4216, 5507, 1000, 4878, 2683, 977, 5473, 2452, 6098, 565, 3816, 1650, 2885, 6791, 127, 359, 3690, 5964, 15, 1499, 7819, 2809, 561, 3079, 901, 65, 3363, 1140, 1610, 5291, 2763, 1507, 2828, 3009, 3073, 1386, 929, 3927, 4135, 23, 170, 3203, 5018, 2567, 6839, 329, 785, 4807, 98, 1449, 3636, 1616, 6067, 4203, 8247, 3876, 4367, 1603, 308, 3252, 6377, 7101, 2163, 5954, 6310, 1326, 276, 7525, 2905, 6237, 295, 7279, 6069, 5555, 5284, 5509, 420, 7493, 6610, 3246, 4739, 2320, 7212, 4768, 5009, 7465, 4612, 3198, 5817, 5439, 3620, 8105, 6983, 3470, 4478, 965, 2269, 2565, 8094, 5830, 3469, 1072, 2421]"
5919,"[1289, 448, 2452, 80, 1745, 7867, 583, 2160, 7879, 897, 2689, 2624, 6869, 198]"
867,"[2529, 6869, 7387, 5867, 4660, 8005, 7879, 6776, 411, 2330, 623, 6750, 7916, 7276, 5193, 897, 410, 3113, 6154, 7453, 245, 4020, 3266]"
2233,"[2594, 1158, 7026, 5223, 4856, 2940, 6750, 2596, 5913, 5948, 832, 4599, 198, 4000, 2153, 1617, 5900, 4315, 73, 6036, 7867, 1263, 4832, 2348, 1289, 1148, 2296, 6776, 2452, 1848, 5615, 1128, 4791, 3573, 3133, 285, 742, 273, 4727, 7571, 637, 4722, 5040, 500, 6940, 679, 5769, 821, 968, 80, 4128, 5486, 897, 8005, 3350, 7453, 866, 588, 1713, 2809, 5592, 3092]"
4694,"[1842, 806, 496, 6940, 7453, 1706, 2108, 2452, 3671, 2989, 583, 3199, 5500, 7807, 6244, 5034, 3325, 2703, 977, 8005, 3573, 80, 1991, 1793, 7400, 3547, 3707]"
